Order_orig.	Familiy_orig.	Orig._comb.		Described_as	Name	Author	Year	Page	Bar code	Type kind	Are we sure it is a published name?	Conserved as	Where	Associated preparation numbers	Labeled as type	Label(s)	Specimens	Males	Females	Larvae	Pupae	Original description checked?	Author(s)	Year	Title	Reference	Editors	Place	Periodicle	Publisher	Volume	Pages	Expedition	Country	Years	Province/Region/State	District/County/Municip.	This is type locality	Order.	Family	Genus	Combination	Author and year	Status	Reference to curr. taxonomy	Reference to publication of lectotype	Date	Remarks	Recorder	Locality	Country	Invalid details	Current combination established by	Record_ID	Search by bar code	Copy
Lepidoptera	Tortricidae	Olethreutes lediana f. albidana		Form	albidana	Strand	1902	174	10003648	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg.", "Olethr. lediana L. f. albidana Strand."	0	0	1	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Argyroploce	Argyroploce lediana	(Linnaeus, 1758)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		524		0
Lepidoptera	Tortricidae	Olethreutes lediana f. albidana		Form	albidana	Strand	1902	174	10003631	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg.", "Olethreutes lediana L. f. albidana Strand"	0	0	1	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Argyroploce	Argyroploce lediana	(Linnaeus, 1758)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		523		0
Lepidoptera	Tortricidae	Olethreutes bipunctana ab. albilineatana		Aberration	albilineatana	Strand	1902	175	10003649	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Kaafjord (Alten).  Strand leg."	0	0	1	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Phiaris	Phiaris bipunctana	(Fabricius, 1794)	Invalid			24.10.2005		Aarvik, Leif	Kåfjord	Norway	infrasubspecific name		533		0
Lepidoptera	Tortricidae	Olethreutes bipunctana ab. albilineatana		Aberration	albilineatana	Strand	1902	175	10003632	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Kaafjord (Alten).  Strand leg."	0	1	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Phiaris	Phiaris bipunctana	(Fabricius, 1794)	Invalid			24.10.2005		Aarvik, Leif	Kåfjord	Norway	infrasubspecific name		532		0
Lepidoptera	Tortricidae	Olethreutes bipunctana ab. albilineatana		Aberration	albilineatana	Strand	1902	175	10003615	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg."	0	1	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Phiaris	Phiaris bipunctana	(Fabricius, 1794)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		531		0
Lepidoptera	Tortricidae	Olethreutes bipunctana ab. albilineatana		Aberration	albilineatana	Strand	1902	175	10003598	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg."	0	1	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Phiaris	Phiaris bipunctana	(Fabricius, 1794)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		530		0
Lepidoptera	Tortricidae	Olethreutes bipunctana ab. albilineatana		Aberration	albilineatana	Strand	1902	175	10003581	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg.", "Trans ad. ab. albilineatana Strand"	0	1	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Phiaris	Phiaris bipunctana	(Fabricius, 1794)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		529		0
Lepidoptera	Tortricidae	Olethreutes bipunctana ab. albilineatana		Aberration	albilineatana	Strand	1902	175	10003564	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg.", "Olethr. bipunctana F. ab. albilineatana Strand"	0	0	1	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Phiaris	Phiaris bipunctana	(Fabricius, 1794)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		528		0
Lepidoptera	Tortricidae	Olethreutes lacunana ab. basialbana		Aberration	basialbana	Strand	1902	176	10003582	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Sopnes (Alten).  Strand leg."	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Phiaris	Phiaris lacunana	(Denis & Schiffermüller, 1775)	Invalid			24.10.2005		Aarvik, Leif	Sopnes	Norway	infrasubspecific name		538		0
Lepidoptera	Tortricidae	Olethreutes lacunana ab. basialbana		Aberration	basialbana	Strand	1902	176	10003565	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg."	0	1	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Phiaris	Phiaris lacunana	(Denis & Schiffermüller, 1775)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		537		0
Lepidoptera	Tortricidae	Olethreutes lacunana ab. basialbana		Aberration	basialbana	Strand	1902	176	10003548	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg."	0	0	1	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Phiaris	Phiaris lacunana	(Denis & Schiffermüller, 1775)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		536		0
Lepidoptera	Tortricidae	Olethreutes lacunana ab. basialbana		Aberration	basialbana	Strand	1902	176	10003683	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg.", "Ol. lacunana ab. basialbana Strand."	0	1	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Phiaris	Phiaris lacunana	(Denis & Schiffermüller, 1775)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		535		0
Lepidoptera	Tortricidae	Olethreutes lacunana ab. basialbana		Aberration	basialbana	Strand	1902	176	10003666	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg.", "Olethreutes lacunana ab. basialbana Strand"	0	1	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Phiaris	Phiaris lacunana	(Denis & Schiffermüller, 1775)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		534		0
Lepidoptera	Tortricidae	Olethreutes schulziana ab. fuscociliana		Aberration	fuscociliana	Strand	1902	175	10003547	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Komagfjord (Alten).  Strand leg."	0	0	1	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Yes	Lepidoptera	Tortricidae	Phiaris	Phiaris schulziana	(Fabricius, 1766)	Invalid			24.10.2005		Aarvik, Leif	Komagfjord	Norway	infrasubspecific name		527		0
Lepidoptera	Tortricidae	Olethreutes schulziana ab. fuscociliana		Aberration	fuscociliana	Strand	1902	175	10003682	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Komagfjord (Alten).  Strand leg.", "Olethreutes schulziana F. ab. fuscociliana Strand"	0	0	1	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Yes	Lepidoptera	Tortricidae	Phiaris	Phiaris schulziana	(Fabricius, 1766)	Invalid			24.10.2005		Aarvik, Leif	Komagfjord	Norway	infrasubspecific name		526		0
Lepidoptera	Tortricidae	Olethreutes lediana f. rosaceana		Form	rosaceana	Strand	1902	174	10003614	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg."	0	0	1	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Argyroploce	Argyroploce lediana	(Linnaeus, 1758)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		522		0
Lepidoptera	Tortricidae	Olethreutes lediana f. rosaceana		Form	rosaceana	Strand	1902	174	10003597	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg."	0	0	1	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Argyroploce	Argyroploce lediana	(Linnaeus, 1758)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		521		0
Lepidoptera	Tortricidae	Olethreutes lediana f. rosaceana		Form	rosaceana	Strand	1902	174	10003580	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg.", "Olethr. lediana L. f. rosaceana Strand"	0	0	1	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Argyroploce	Argyroploce lediana	(Linnaeus, 1758)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		520		0
Lepidoptera	Tortricidae	Olethreutes lediana f. rosaceana		Form	rosaceana	Strand	1902	174	10003563	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg.", "Olethreutes lediana L. f. rosaceana Strand"	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Argyroploce	Argyroploce lediana	(Linnaeus, 1758)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		519		0
Lepidoptera	Tortricidae	Paedisca penkleriana f. aurantiana		Form	aurantiana	Strand	1901	68	10000949	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lavik", "Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Sogn og Fjordane	Høyanger	Yes	Lepidoptera	Tortricidae	Epinotia	Epinotia tenerana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Lavik	Norway	infrasubspecific name		450		0
Lepidoptera	Tortricidae	Paedisca penkleriana f. aurantiana		Form	aurantiana	Strand	1901	68	10001084	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lavik", "Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Sogn og Fjordane	Høyanger	Yes	Lepidoptera	Tortricidae	Epinotia	Epinotia tenerana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Lavik	Norway	infrasubspecific name		449		0
Lepidoptera	Tortricidae	Paedisca penkleriana f. aurantiana		Form	aurantiana	Strand	1901	68	10001067	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lavik", "Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Sogn og Fjordane	Høyanger	Yes	Lepidoptera	Tortricidae	Epinotia	Epinotia tenerana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Lavik	Norway	infrasubspecific name		448		0
Lepidoptera	Tortricidae	Paedisca penkleriana f. aurantiana		Form	aurantiana	Strand	1901	68	10001050	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Trondhjem", "Strand", "Paed. Penkleriana Schff. v. aurantiana Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Sør-Trøndelag	Trondheim	No	Lepidoptera	Tortricidae	Epinotia	Epinotia tenerana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Trondheim	Norway	infrasubspecific name		447		0
Lepidoptera	Tortricidae	Paedisca penkleriana f. aurantiana		Form	aurantiana	Strand	1901	68	10001033	Holotype	TRUE	Pinned	Pinned type collection		TRUE	"Lavik", "Strand", "Paedisca Penkleriana Schff. v. aurantiana Strd.", "Holotypus" [red label]	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Sogn og Fjordane	Høyanger	Yes	Lepidoptera	Tortricidae	Epinotia	Epinotia tenerana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Lavik	Norway	infrasubspecific name		446		0
Lepidoptera	Tortricidae	Paedisca penkleriana f. fasciatana		Form	fasciatana	Strand	1901	68	10001017	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lavik", Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Sogn og Fjordane	Høyanger	Yes	Lepidoptera	Tortricidae	Epinotia	Epinotia tenerana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Lavik	Norway	infrasubspecific name		456		0
Lepidoptera	Tortricidae	Paedisca penkleriana f. fasciatana		Form	fasciatana	Strand	1901	68	10001034	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lavik", Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Sogn og Fjordane	Høyanger	Yes	Lepidoptera	Tortricidae	Epinotia	Epinotia tenerana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Lavik	Norway	infrasubspecific name		455		0
Lepidoptera	Tortricidae	Paedisca penkleriana f. fasciatana		Form	fasciatana	Strand	1901	68	10001051	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lærdal", Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Sogn og Fjordane	Lærdal	No	Lepidoptera	Tortricidae	Epinotia	Epinotia tenerana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Lærdal	Norway	infrasubspecific name		454		0
Lepidoptera	Tortricidae	Paedisca penkleriana f. fasciatana		Form	fasciatana	Strand	1901	68	10001000	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lærdal"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Sogn og Fjordane	Lærdal	No	Lepidoptera	Tortricidae	Epinotia	Epinotia tenerana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Lærdal	Norway	infrasubspecific name		453		0
Lepidoptera	Tortricidae	Paedisca penkleriana f. fasciatana		Form	fasciatana	Strand	1901	68	10000983	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lavik", "Strand", Paed. Penkleriana f. fasciatana Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Sogn og Fjordane	Høyanger	Yes	Lepidoptera	Tortricidae	Epinotia	Epinotia tenerana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Lavik	Norway	infrasubspecific name		452		0
Lepidoptera	Tortricidae	Paedisca penkleriana f. fasciatana		Form	fasciatana	Strand	1901	68	10000966	Holotype	TRUE	Pinned	Pinned type collection		TRUE	"Lavik", "Strand", Paedisca Penkleriana Schff. v. fasciatana Strand","Holotypus" [red label]	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Sogn og Fjordane	Høyanger	Yes	Lepidoptera	Tortricidae	Epinotia	Epinotia tenerana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Lavik	Norway	infrasubspecific name		451		0
Lepidoptera	Tortricidae	Paedisca tetraquetrana f. umbratana		Form	umbratana	Strand	1901	69	10000984	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Langøen", "Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Øksnes	No	Lepidoptera	Tortricidae	Epinotia	Epinotia tetraquetrana	(Haworth, 1811)	Invalid			18.10.2005		Aarvik, Leif	Langøy	Norway	infrasubspecific name		461		0
Lepidoptera	Tortricidae	Paedisca tetraquetrana f. umbratana		Form	umbratana	Strand	1901	69	10000967	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Langøen", "Strand"	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Øksnes	No	Lepidoptera	Tortricidae	Epinotia	Epinotia tetraquetrana	(Haworth, 1811)	Invalid			18.10.2005		Aarvik, Leif	Langøy	Norway	infrasubspecific name		460		0
Lepidoptera	Tortricidae	Paedisca tetraquetrana f. umbratana		Form	umbratana	Strand	1901	69	10000950	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Langøen", "Strand"	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Øksnes	No	Lepidoptera	Tortricidae	Epinotia	Epinotia tetraquetrana	(Haworth, 1811)	Invalid			18.10.2005		Aarvik, Leif	Langøy	Norway	infrasubspecific name		459		0
Lepidoptera	Tortricidae	Paedisca tetraquetrana f. umbratana		Form	umbratana	Strand	1901	69	10001085	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Langøen", "Strand", "Paedisca tetraquetrana Hw. v. umbratana Strand."	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Øksnes	No	Lepidoptera	Tortricidae	Epinotia	Epinotia tetraquetrana	(Haworth, 1811)	Invalid			18.10.2005		Aarvik, Leif	Langøy	Norway	infrasubspecific name		458		0
Lepidoptera	Tortricidae	Paedisca tetraquetrana f. umbratana		Form	umbratana	Strand	1901	69	10001068	Holotype	TRUE	Pinned	Pinned type collection		TRUE	"Lødingen", "Paedisca tetraquetrana Hw. v. umbratana Strand.", "Holotypus" [red label]	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Lødingen	Yes	Lepidoptera	Tortricidae	Epinotia	Epinotia tetraquetrana	(Haworth, 1811)	Invalid			18.10.2005		Aarvik, Leif	Lødingen	Norway	infrasubspecific name		457		0
Lepidoptera	Tortricidae	Sericoris lacunana f. fuscoapicalis		Form	fuscoapicalis	Strand	1901	67	10001016	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Tysfjorden", "Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Tysfjord	Yes	Lepidoptera	Tortricidae	Phiaris	Phiaris lacunana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Tysfjord	Norway	infrasubspecific name		445		0
Lepidoptera	Tortricidae	Sericoris lacunana f. fuscoapicalis		Form	fuscoapicalis	Strand	1901	67	10000999	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Tysfjorden", "Strand"	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Tysfjord	Yes	Lepidoptera	Tortricidae	Phiaris	Phiaris lacunana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Tysfjord	Norway	infrasubspecific name		444		0
Lepidoptera	Tortricidae	Sericoris lacunana f. fuscoapicalis		Form	fuscoapicalis	Strand	1901	67	10000982	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Tysfjorden", "Strand"	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Tysfjord	Yes	Lepidoptera	Tortricidae	Phiaris	Phiaris lacunana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Tysfjord	Norway	infrasubspecific name		443		0
Lepidoptera	Tortricidae	Sericoris lacunana f. fuscoapicalis		Form	fuscoapicalis	Strand	1901	67	10000965	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Tysfjorden", "Strand", "Sericoris lacunana f. fuscoapicalis Strand"	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Tysfjord	Yes	Lepidoptera	Tortricidae	Phiaris	Phiaris lacunana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005	This syntype does not belong to Phiaris lacunana. It is a specimen of Phiaris obsoletana.	Aarvik, Leif	Tysfjord	Norway	infrasubspecific name		442		0
Lepidoptera	Tortricidae	Sericoris lacunana f. fuscoapicalis		Form	fuscoapicalis	Strand	1901	67	10000948	Holotype	TRUE	Pinned	Pinned type collection		TRUE	"Tysfjorden", "Strand", "Sericoris lacunana Schiff. f. fuscoapicalis Strd.", "Holotypus" [red label]	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Tysfjord	Yes	Lepidoptera	Tortricidae	Phiaris	Phiaris lacunana	(Denis & Schiffermüller, 1775)	Invalid			18.10.2005		Aarvik, Leif	Tysfjord	Norway	infrasubspecific name		441		0
Lepidoptera	Tortricidae	Steganoptycha ericetana ab. maculatana		Aberration	maculatana	Strand	1902	177	10003600	Holotype	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop. Strand leg.", "Steg. ericetana H.S. ab. maculatana Strand."	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Yes	Lepidoptera	Tortricidae	Gypsonoma	Gypsonoma nitidulana	(Lienig & Zeller, 1846)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		547		0
Lepidoptera	Tortricidae	Syntozyga triangulana		Species	triangulana	Aarvik	2008	11	10001098	Paratype(s)	TRUE	Pinned+preparation on slide	Pinned type collection	GP LAA 2291	TRUE	"TANZANIA Arumeru Distr.: Usa River 1170 m, 9.ix.1991, leg. L. Aarvik", "PARATYPE, Syntozyga triangulana, Aarvik, Genital prep. 2291 [m], L. Aarvik"	0	1	0	0	0	TRUE	Aarvik, L.	2008	New data on Bactrini (Lepidoptera, Tortricidae) from Africa.	Aarvik 2008			Norwegian Journal of Entomology		55	7-13				Arusha	Arumeru	Yes	Lepidoptera	Tortricidae	Syntozyga	Syntozyga triangulana	Aarvik, 2008	Valid	Aarvik 2008		05.09.2005		Aarvik, Leif	Usa River	Tanzania		Aarvik 2008	1180		
